activity_id,week,location_id,co_share_group
A050,17,SEC:ALP:S03_S04:WB,b1
A050,17,SEC:ALP:S04_H01:WB,b1
A050,18,PLAT:ALP:H01:WB,b1
A050,18,PLAT:ALP:S03:WB,b1
A050,18,PLAT:ALP:S04:WB,b1
A050,18,SEC:ALP:S03_S04:WB,b1
A050,18,SEC:ALP:S04_H01:WB,b1
A051,27,PLAT:BET:S17:WB,b1
A051,27,PLAT:BET:S18:WB,b1
A051,27,SEC:BET:S17_S18:WB,b1
A051,28,PLAT:BET:S17:WB,b1
A051,28,PLAT:BET:S18:WB,b1
A051,28,SEC:BET:S17_S18:WB,b1
A054,24,PLAT:ALP:H01:EB,b1
A054,24,PLAT:ALP:H02:EB,b1
A054,24,PLAT:ALP:S04:EB,b1
A054,24,PLAT:ALP:S05:EB,b1
A054,24,SEC:ALP:H01_H02:EB,b1
A054,24,SEC:ALP:H02_S05:EB,b1
A054,24,SEC:ALP:S04_H01:EB,b1
A054,25,PLAT:ALP:H01:EB,b1
A054,25,PLAT:ALP:H02:EB,b1
A054,25,PLAT:ALP:S04:EB,b1
A054,25,PLAT:ALP:S05:EB,b1
A054,25,SEC:ALP:H01_H02:EB,b1
A054,25,SEC:ALP:H02_S05:EB,b1
A054,25,SEC:ALP:S04_H01:EB,b1
A055,20,PLAT:BET:H01:EB,b1
A055,20,PLAT:BET:H02:EB,b1
A055,20,PLAT:BET:S13:EB,b1
A055,20,PLAT:BET:S14:EB,b1
A055,20,SEC:BET:H01_H02:EB,b1
A055,20,SEC:BET:S13_S14:EB,b1
A055,20,SEC:BET:S14_H01:EB,b1
A056,24,PLAT:ALP:H02:WB,b1
A056,24,PLAT:ALP:S05:WB,b1
A056,24,PLAT:ALP:S06:WB,b1
A056,24,PLAT:ALP:S07:WB,b1
A056,24,SEC:ALP:H02_S05:WB,b1
A056,24,SEC:ALP:S05_S06:WB,b1
A056,24,SEC:ALP:S06_S07:WB,b1
A056,25,PLAT:ALP:H02:WB,b1
A056,25,PLAT:ALP:S05:WB,b1
A056,25,PLAT:ALP:S06:WB,b1
A056,25,PLAT:ALP:S07:WB,b1
A056,25,SEC:ALP:H02_S05:WB,b1
A056,25,SEC:ALP:S05_S06:WB,b1
A056,25,SEC:ALP:S06_S07:WB,b1
A057,16,PLAT:BET:H02:EB,b1
A057,16,PLAT:BET:S15:EB,b1
A057,16,PLAT:BET:S16:EB,b1
A057,16,SEC:BET:H02_S15:EB,b1
A057,16,SEC:BET:S15_S16:EB,b1
A057,17,PLAT:BET:H02:EB,b1
A057,17,PLAT:BET:S15:EB,b1
A057,17,PLAT:BET:S16:EB,b1
A057,17,SEC:BET:H02_S15:EB,b1
A057,17,SEC:BET:S15_S16:EB,b1
A057,18,PLAT:BET:H02:EB,b1
A057,18,PLAT:BET:S15:EB,b1
A057,18,PLAT:BET:S16:EB,b1
A057,18,SEC:BET:H02_S15:EB,b1
A057,18,SEC:BET:S15_S16:EB,b1
A057,22,PLAT:BET:H02:EB,b1
A057,22,PLAT:BET:S15:EB,b1
A057,22,PLAT:BET:S16:EB,b1
A057,22,SEC:BET:H02_S15:EB,b1
A057,22,SEC:BET:S15_S16:EB,b1
A057,23,PLAT:BET:H02:EB,b1
A057,23,PLAT:BET:S15:EB,b1
A057,23,PLAT:BET:S16:EB,b1
A057,23,SEC:BET:H02_S15:EB,b1
A057,23,SEC:BET:S15_S16:EB,b1
A057,24,PLAT:BET:H02:EB,b1
A057,24,PLAT:BET:S15:EB,b1
A057,24,PLAT:BET:S16:EB,b1
A057,24,SEC:BET:H02_S15:EB,b1
A057,24,SEC:BET:S15_S16:EB,b1
A057,25,PLAT:BET:H02:EB,b1
A057,25,PLAT:BET:S15:EB,b1
A057,25,PLAT:BET:S16:EB,b1
A057,25,SEC:BET:H02_S15:EB,b1
A057,25,SEC:BET:S15_S16:EB,b1
A058,12,PLAT:ALP:H01:WB,b1
A058,12,PLAT:ALP:H02:WB,b1
A058,12,PLAT:ALP:S03:WB,b1
A058,12,PLAT:ALP:S04:WB,b1
A058,12,SEC:ALP:H01_H02:WB,b1
A058,12,SEC:ALP:S03_S04:WB,b1
A058,12,SEC:ALP:S04_H01:WB,b1
A058,13,PLAT:ALP:H01:WB,b1
A058,13,PLAT:ALP:H02:WB,b1
A058,13,PLAT:ALP:S03:WB,b1
A058,13,PLAT:ALP:S04:WB,b1
A058,13,SEC:ALP:H01_H02:WB,b1
A058,13,SEC:ALP:S03_S04:WB,b1
A058,13,SEC:ALP:S04_H01:WB,b1
A058,14,PLAT:ALP:H01:WB,b1
A058,14,PLAT:ALP:H02:WB,b1
A058,14,PLAT:ALP:S03:WB,b1
A058,14,PLAT:ALP:S04:WB,b1
A058,14,SEC:ALP:H01_H02:WB,b1
A058,14,SEC:ALP:S03_S04:WB,b1
A058,14,SEC:ALP:S04_H01:WB,b1
A058,15,PLAT:ALP:H01:WB,b1
A058,15,PLAT:ALP:H02:WB,b1
A058,15,PLAT:ALP:S03:WB,b1
A058,15,PLAT:ALP:S04:WB,b1
A058,15,SEC:ALP:H01_H02:WB,b1
A058,15,SEC:ALP:S03_S04:WB,b1
A058,15,SEC:ALP:S04_H01:WB,b1
A058,16,PLAT:ALP:H01:WB,b1
A058,16,PLAT:ALP:H02:WB,b1
A058,16,PLAT:ALP:S03:WB,b1
A058,16,PLAT:ALP:S04:WB,b1
A058,16,SEC:ALP:H01_H02:WB,b1
A058,16,SEC:ALP:S03_S04:WB,b1
A058,16,SEC:ALP:S04_H01:WB,b1
A058,17,PLAT:ALP:H01:WB,b1
A058,17,PLAT:ALP:H02:WB,b1
A058,17,PLAT:ALP:S03:WB,b1
A058,17,PLAT:ALP:S04:WB,b1
A058,17,SEC:ALP:H01_H02:WB,b1
A058,17,SEC:ALP:S03_S04:WB,b1
A058,17,SEC:ALP:S04_H01:WB,b1
A058,18,PLAT:ALP:H01:WB,b1
A058,18,PLAT:ALP:H02:WB,b1
A058,18,PLAT:ALP:S03:WB,b1
A058,18,PLAT:ALP:S04:WB,b1
A058,18,SEC:ALP:H01_H02:WB,b1
A058,18,SEC:ALP:S03_S04:WB,b1
A058,18,SEC:ALP:S04_H01:WB,b1
A059,14,PLAT:ALP:S06:WB,b1
A059,14,PLAT:ALP:S07:WB,b1
A059,14,PLAT:ALP:S08:WB,b1
A059,14,SEC:ALP:S06_S07:WB,b1
A059,14,SEC:ALP:S07_S08:WB,b1
A059,15,PLAT:ALP:S06:WB,b1
A059,15,PLAT:ALP:S07:WB,b1
A059,15,PLAT:ALP:S08:WB,b1
A059,15,SEC:ALP:S06_S07:WB,b1
A059,15,SEC:ALP:S07_S08:WB,b1
A059,16,PLAT:ALP:S06:WB,b1
A059,16,PLAT:ALP:S07:WB,b1
A059,16,PLAT:ALP:S08:WB,b1
A059,16,SEC:ALP:S06_S07:WB,b1
A059,16,SEC:ALP:S07_S08:WB,b1
A059,17,PLAT:ALP:S06:WB,b1
A059,17,PLAT:ALP:S07:WB,b1
A059,17,PLAT:ALP:S08:WB,b1
A059,17,SEC:ALP:S06_S07:WB,b1
A059,17,SEC:ALP:S07_S08:WB,b1
A059,18,PLAT:ALP:S06:WB,b1
A059,18,PLAT:ALP:S07:WB,b1
A059,18,PLAT:ALP:S08:WB,b1
A059,18,SEC:ALP:S06_S07:WB,b1
A059,18,SEC:ALP:S07_S08:WB,b1
A059,19,PLAT:ALP:S06:WB,b1
A059,19,PLAT:ALP:S07:WB,b1
A059,19,PLAT:ALP:S08:WB,b1
A059,19,SEC:ALP:S06_S07:WB,b1
A059,19,SEC:ALP:S07_S08:WB,b1
A060,16,PLAT:BET:H02:EB,b1
A060,16,PLAT:BET:S15:EB,b1
A060,16,PLAT:BET:S16:EB,b1
A060,16,SEC:BET:H02_S15:EB,b1
A060,16,SEC:BET:S15_S16:EB,b1
A060,17,PLAT:BET:H02:EB,b1
A060,17,PLAT:BET:S15:EB,b1
A060,17,PLAT:BET:S16:EB,b1
A060,17,SEC:BET:H02_S15:EB,b1
A060,17,SEC:BET:S15_S16:EB,b1
A060,18,PLAT:BET:H02:EB,b1
A060,18,PLAT:BET:S15:EB,b1
A060,18,PLAT:BET:S16:EB,b1
A060,18,SEC:BET:H02_S15:EB,b1
A060,18,SEC:BET:S15_S16:EB,b1
A061,7,PLAT:BET:H01:EB,b1
A061,7,PLAT:BET:H02:EB,b1
A061,7,PLAT:BET:S15:EB,b1
A061,7,SEC:BET:H01_H02:EB,b1
A061,7,SEC:BET:H02_S15:EB,b1
A061,12,PLAT:BET:H01:EB,b1
A061,12,PLAT:BET:H02:EB,b1
A061,12,PLAT:BET:S15:EB,b1
A061,12,SEC:BET:H01_H02:EB,b1
A061,12,SEC:BET:H02_S15:EB,b1
A061,13,PLAT:BET:H01:EB,b1
A061,13,PLAT:BET:H02:EB,b1
A061,13,PLAT:BET:S15:EB,b1
A061,13,SEC:BET:H01_H02:EB,b1
A061,13,SEC:BET:H02_S15:EB,b1
A061,14,PLAT:BET:H01:EB,b1
A061,14,PLAT:BET:H02:EB,b1
A061,14,PLAT:BET:S15:EB,b1
A061,14,SEC:BET:H01_H02:EB,b1
A061,14,SEC:BET:H02_S15:EB,b1
A061,15,PLAT:BET:H01:EB,b1
A061,15,PLAT:BET:H02:EB,b1
A061,15,PLAT:BET:S15:EB,b1
A061,15,SEC:BET:H01_H02:EB,b1
A061,15,SEC:BET:H02_S15:EB,b1
A061,16,PLAT:BET:H01:EB,b1
A061,16,PLAT:BET:H02:EB,b1
A061,16,PLAT:BET:S15:EB,b1
A061,16,SEC:BET:H01_H02:EB,b1
A061,16,SEC:BET:H02_S15:EB,b1
A061,18,PLAT:BET:H01:EB,b1
A061,18,PLAT:BET:H02:EB,b1
A061,18,PLAT:BET:S15:EB,b1
A061,18,SEC:BET:H01_H02:EB,b1
A061,18,SEC:BET:H02_S15:EB,b1
A063,5,PLAT:BET:H01:EB,b1
A063,5,PLAT:BET:H02:EB,b1
A063,5,PLAT:BET:S14:EB,b1
A063,5,SEC:BET:H01_H02:EB,b1
A063,5,SEC:BET:S14_H01:EB,b1
A064,16,PLAT:BET:S15:WB,b1
A064,16,PLAT:BET:S16:WB,b1
A064,16,SEC:BET:S15_S16:WB,b1
A065,19,PLAT:BET:S12:WB,b1
A065,19,PLAT:BET:S13:WB,b1
A065,19,SEC:BET:S12_S13:WB,b1
A066,27,PLAT:ALP:H01:WB,b1
A066,27,PLAT:ALP:S02:WB,b1
A066,27,PLAT:ALP:S03:WB,b1
A066,27,PLAT:ALP:S04:WB,b1
A066,27,SEC:ALP:S02_S03:WB,b1
A066,27,SEC:ALP:S03_S04:WB,b1
A066,27,SEC:ALP:S04_H01:WB,b1
A069,9,PLAT:ALP:H01:WB,b1
A069,9,PLAT:ALP:H02:WB,b1
A069,9,PLAT:ALP:S03:WB,b1
A069,9,PLAT:ALP:S04:WB,b1
A069,9,SEC:ALP:H01_H02:WB,b1
A069,9,SEC:ALP:S03_S04:WB,b1
A069,9,SEC:ALP:S04_H01:WB,b1
A069,10,PLAT:ALP:H01:WB,b1
A069,10,PLAT:ALP:H02:WB,b1
A069,10,PLAT:ALP:S03:WB,b1
A069,10,PLAT:ALP:S04:WB,b1
A069,10,SEC:ALP:H01_H02:WB,b1
A069,10,SEC:ALP:S03_S04:WB,b1
A069,10,SEC:ALP:S04_H01:WB,b1
A070,14,PLAT:ALP:H01:WB,b1
A070,14,PLAT:ALP:S03:WB,b1
A070,14,PLAT:ALP:S04:WB,b1
A070,14,SEC:ALP:S03_S04:WB,b1
A070,14,SEC:ALP:S04_H01:WB,b1
A070,16,PLAT:ALP:H01:WB,b1
A070,16,PLAT:ALP:S03:WB,b1
A070,16,PLAT:ALP:S04:WB,b1
A070,16,SEC:ALP:S03_S04:WB,b1
A070,16,SEC:ALP:S04_H01:WB,b1
A070,17,PLAT:ALP:H01:WB,b1
A070,17,PLAT:ALP:S03:WB,b1
A070,17,PLAT:ALP:S04:WB,b1
A070,17,SEC:ALP:S03_S04:WB,b1
A070,17,SEC:ALP:S04_H01:WB,b1
A070,18,PLAT:ALP:H01:WB,b1
A070,18,PLAT:ALP:S03:WB,b1
A070,18,PLAT:ALP:S04:WB,b1
A070,18,SEC:ALP:S03_S04:WB,b1
A070,18,SEC:ALP:S04_H01:WB,b1
A070,25,PLAT:ALP:H01:WB,b1
A070,25,PLAT:ALP:S03:WB,b1
A070,25,PLAT:ALP:S04:WB,b1
A070,25,SEC:ALP:S03_S04:WB,b1
A070,25,SEC:ALP:S04_H01:WB,b1
A071,15,PLAT:BET:S15:EB,b1
A071,15,PLAT:BET:S16:EB,b1
A071,15,PLAT:BET:S17:EB,b1
A071,15,SEC:BET:S15_S16:EB,b1
A071,15,SEC:BET:S16_S17:EB,b1
A072,23,PLAT:ALP:H01:EB,b1
A072,23,PLAT:ALP:H02:EB,b1
A072,23,PLAT:ALP:S04:EB,b1
A072,23,SEC:ALP:H01_H02:EB,b1
A072,23,SEC:ALP:S04_H01:EB,b1
A073,26,PLAT:BET:H01:EB,b1
A073,26,PLAT:BET:H02:EB,b1
A073,26,PLAT:BET:S15:EB,b1
A073,26,SEC:BET:H01_H02:EB,b1
A073,26,SEC:BET:H02_S15:EB,b1
A074,19,PLAT:ALP:H01:EB,b1
A074,19,PLAT:ALP:H02:EB,b1
A074,19,SEC:ALP:H01_H02:EB,b1
A075,28,PLAT:BET:H01:WB,b1
A075,28,PLAT:BET:H02:WB,b1
A075,28,SEC:BET:H01_H02:WB,b1
